"group"	"DOI"	"Title"	"Year"
"children_and_adults"	"10.1002/14651858.CD010868.pub2"	"Interventions for dissociated vertical deviation"	2015
"children"	"10.1002/14651858.CD011015.pub2"	"Treatment for superficial infusion thrombophlebitis of the upper extremity"	2015
"children"	"10.1002/14651858.CD008781.pub3"	"Vigabatrin versus carbamazepine monotherapy for epilepsy"	2015
"children"	"10.1002/14651858.CD011656.pub2"	"Effectiveness and risks of cricoid pressure during rapid sequence induction for endotracheal intubation"	2015
"children_and_adults"	"10.1002/14651858.CD004552.pub2"	"Intrathecal baclofen for treating spasticity in children with cerebral palsy"	2015
"children"	"10.1002/14651858.CD010169.pub2"	"Treatment for dysphagia (swallowing difficulties) in hereditary ataxia"	2015
"children"	"10.1002/14651858.CD008327.pub2"	"Interventions for metabolic bone disease in children with chronic kidney disease"	2015
"children"	"10.1002/14651858.CD010435.pub2"	"Adjuvant corticosteroids for reducing death in neonatal bacterial meningitis"	2015
"children_and_adults"	"10.1002/14651858.CD004402.pub3"	"Steroids for symptom control in infectious mononucleosis"	2015
"children_and_adults"	"10.1002/14651858.CD010248.pub2"	"Interleukin‐2 as maintenance therapy for children and adults with acute myeloid leukaemia in first complete remission"	2015
"children_and_adults"	"10.1002/14651858.CD010431.pub2"	"Micro‐invasive interventions for managing proximal dental decay in primary and permanent teeth"	2015
"children"	"10.1002/14651858.CD009816.pub2"	"Chest shielding for prevention of a haemodynamically significant patent ductus arteriosus in preterm infants receiving phototherapy"	2015
"children"	"10.1002/14651858.CD009257.pub2"	"Sleep positioning systems for children with cerebral palsy"	2015
"children"	"10.1002/14651858.CD007485.pub2"	"Specialist teams for neonatal transport to neonatal intensive care units for prevention of morbidity and mortality"	2015
"children"	"10.1002/14651858.CD008666.pub3"	"Vitamin A supplementation during pregnancy for maternal and newborn outcomes"	2015
"children_and_adults"	"10.1002/14651858.CD010984.pub2"	"Different doses of prophylactic platelet transfusion for preventing bleeding in people with haematological disorders after myelosuppressive chemotherapy or stem cell transplantation"	2015
"children"	"10.1002/14651858.CD007698.pub3"	"Oral budesonide for induction of remission in ulcerative colitis"	2015
"children"	"10.1002/14651858.CD003478.pub5"	"Prophylactic oral/topical non‐absorbed antifungal agents to prevent invasive fungal infection in very low birth weight infants"	2015
"children"	"10.1002/14651858.CD003850.pub5"	"Prophylactic systemic antifungal agents to prevent mortality and morbidity in very low birth weight infants"	2015
"children"	"10.1002/14651858.CD010646.pub3"	"Cognitive behavioural therapy (brief versus standard duration) for schizophrenia"	2015
"children"	"10.1002/14651858.CD005550.pub3"	"Prophylactic steroids for pediatric open heart surgery"	2015
"children_and_adults"	"10.1002/14651858.CD004794.pub3"	"Interventions to improve water quality for preventing diarrhoea"	2015
"children"	"10.1002/14651858.CD008202.pub2"	"Leukotriene receptor antagonists as maintenance and intermittent therapy for episodic viral wheeze in children"	2015
"children"	"10.1002/14651858.CD000437.pub3"	"Rescue high‐frequency jet ventilation versus conventional ventilation for severe pulmonary dysfunction in preterm infants"	2015
"children"	"10.1002/14651858.CD011165.pub2"	"Tonsillectomy or adenotonsillectomy versus non‐surgical management for obstructive sleep‐disordered breathing in children"	2015
"children_and_adults"	"10.1002/14651858.CD008116.pub3"	"Corticosteroids for the common cold"	2015
"children"	"10.1002/14651858.CD009698.pub2"	"Cordyceps sinensis (a traditional Chinese medicine) for kidney transplant recipients"	2015
"children"	"10.1002/14651858.CD010888.pub2"	"Aromatase inhibitors for short stature in male children and adolescents"	2015
"children_and_adults"	"10.1002/14651858.CD010057.pub2"	"Citrate salts for preventing and treating calcium containing kidney stones in adults"	2015
"children"	"10.1002/14651858.CD004219.pub4"	"Percutaneous central venous catheters versus peripheral cannulae for delivery of parenteral nutrition in neonates"	2015
"children_and_adults"	"10.1002/14651858.CD010356.pub2"	"Preoperative inspiratory muscle training for postoperative pulmonary complications in adults undergoing cardiac and major abdominal surgery"	2015
"children"	"10.1002/14651858.CD011577.pub2"	"Comparison of a restrictive versus liberal red cell transfusion policy for patients with myelodysplasia, aplastic anaemia, and other congenital bone marrow failure disorders"	2015
"children"	"10.1002/14651858.CD006301.pub4"	"High‐dose chemotherapy and autologous haematopoietic stem cell rescue for children with high‐risk neuroblastoma"	2015
"children"	"10.1002/14651858.CD008840.pub4"	"Newborn screening for homocystinuria"	2015
"children"	"10.1002/14651858.CD005375.pub4"	"Surgery for scoliosis in Duchenne muscular dystrophy"	2015
"children"	"10.1002/14651858.CD010981.pub2"	"A therapeutic‐only versus prophylactic platelet transfusion strategy for preventing bleeding in patients with haematological disorders after myelosuppressive chemotherapy or stem cell transplantation"	2015
"children"	"10.1002/14651858.CD010464.pub2"	"Glycerin laxatives for prevention or treatment of feeding intolerance in very low birth weight infants"	2015
"children_and_adults"	"10.1002/14651858.CD006300.pub4"	"Cyclophosphamide versus ifosfamide for paediatric and young adult bone and soft tissue sarcoma patients"	2015
"children"	"10.1002/14651858.CD004072.pub3"	"Vitamin C supplementation in pregnancy"	2015
"children"	"10.1002/14651858.CD011317.pub2"	"Home‐based versus clinic‐based specimen collection in the management of Chlamydia trachomatis and Neisseria gonorrhoeae infections"	2015
"children"	"10.1002/14651858.CD006334.pub4"	"Sedation versus general anaesthesia for provision of dental treatment to patients younger than 18 years"	2015
"children"	"10.1002/14651858.CD011078.pub2"	"Antimicrobial‐impregnated central venous catheters for prevention of catheter‐related bloodstream infection in newborn infants"	2015
"children"	"10.1002/14651858.CD011584.pub2"	"Pulse oximeters to self monitor oxygen saturation levels as part of a personalised asthma action plan for people with asthma"	2015
"children"	"10.1002/14651858.CD011530.pub2"	"Antibiotics for preventing lower respiratory tract infections in high‐risk children aged 12 years and under"	2015
"children_and_adults"	"10.1002/14651858.CD009109.pub3"	"Single crowns versus conventional fillings for the restoration of root‐filled teeth"	2015
"children"	"10.1002/14651858.CD010066.pub2"	"Calcium channel blockers for pulmonary arterial hypertension"	2015
"children"	"10.1002/14651858.CD008655.pub3"	"The impact of biological interventions for ulcerative colitis on health‐related quality of life"	2015
"children_and_adults"	"10.1002/14651858.CD006362.pub4"	"Non‐steroidal anti‐inflammatory drugs for the common cold"	2015
"children"	"10.1002/14651858.CD007193.pub2"	"Consultation liaison in primary care for people with mental disorders"	2015
"children"	"10.1002/14651858.CD006915.pub3"	"Heliox inhalation therapy for bronchiolitis in infants"	2015
"children"	"10.1002/14651858.CD010350.pub2"	"Dietary interventions for mineral and bone disorder in people with chronic kidney disease"	2015
"children_and_adults"	"10.1002/14651858.CD011045.pub2"	"Portion, package or tableware size for changing selection and consumption of food, alcohol and tobacco"	2015
"children_and_adults"	"10.1002/14651858.CD004405.pub5"	"Corticosteroids for acute bacterial meningitis"	2015
"children_and_adults"	"10.1002/14651858.CD011247.pub2"	"Unconditional cash transfers for assistance in humanitarian disasters: effect on use of health services and health outcomes in low‐ and middle‐income countries"	2015
"children"	"10.1002/14651858.CD010367.pub2"	"Dressings and securement devices for central venous catheters (CVC)"	2015
"children_and_adults"	"10.1002/14651858.CD010586.pub2"	"Post‐exposure passive immunisation for preventing rubella and congenital rubella syndrome"	2015
"children"	"10.1002/14651858.CD002098.pub2"	"Interactive telemedicine: effects on professional practice and health care outcomes"	2015
"children"	"10.1002/14651858.CD004069.pub3"	"Vitamin E supplementation in pregnancy"	2015
"children"	"10.1002/14651858.CD009106.pub2"	"Standardised formal resuscitation training programmes for reducing mortality and morbidity in newborn infants"	2015
"children"	"10.1002/14651858.CD002930.pub6"	"Electromagnetic therapy for treating pressure ulcers"	2015
"children"	"10.1002/14651858.CD010259.pub3"	"Early versus delayed dressing removal after primary closure of clean and clean‐contaminated surgical wounds"	2015
"children_and_adults"	"10.1002/14651858.CD007952.pub3"	"Incentives and enablers to improve adherence in tuberculosis"	2015
"children"	"10.1002/14651858.CD003876.pub4"	"Fluoridated milk for preventing dental caries"	2015
"children_and_adults"	"10.1002/14651858.CD001726.pub5"	"Beta2‐agonists for acute cough or a clinical diagnosis of acute bronchitis"	2015
"children_and_adults"	"10.1002/14651858.CD003298.pub3"	"Nutritional support in children and young people with cancer undergoing chemotherapy"	2015
"children"	"10.1002/14651858.CD010989.pub2"	"Non‐operative management versus operative management in high‐grade blunt hepatic injury"	2015
"children"	"10.1002/14651858.CD009194.pub3"	"Surfactant therapy for bronchiolitis in critically ill infants"	2015
"children"	"10.1002/14651858.CD000144.pub3"	"Animal derived surfactant extract versus protein free synthetic surfactant for the prevention and treatment of respiratory distress syndrome"	2015
"children_and_adults"	"10.1002/14651858.CD009805.pub3"	"Hormonal and intrauterine methods for contraception for women aged 25 years and younger"	2015
"children_and_adults"	"10.1002/14651858.CD001392.pub3"	"Prolonged antibiotics for non‐cystic fibrosis bronchiectasis in children and adults"	2015
"children"	"10.1002/14651858.CD007560.pub3"	"Methotrexate for maintenance of remission in ulcerative colitis"	2015
"children_and_adults"	"10.1002/14651858.CD007082.pub2"	"Early versus late removal of the laryngeal mask airway (LMA) for general anaesthesia"	2015
"children_and_adults"	"10.1002/14651858.CD009900.pub2"	"Pharmacological treatments for preventing epilepsy following traumatic head injury"	2015
"children_and_adults"	"10.1002/14651858.CD011834"	"Effects of total fat intake on body weight"	2015
"children"	"10.1002/14651858.CD010095.pub2"	"Interventions for prevention of herpes simplex labialis (cold sores on the lips)"	2015
"children"	"10.1002/14651858.CD005248.pub3"	"Intravenous in‐line filters for preventing morbidity and mortality in neonates"	2015
"children"	"10.1002/14651858.CD006731.pub2"	"Pharmaceutical policies: effects of financial incentives for prescribers"	2015
"children"	"10.1002/14651858.CD005180.pub2"	"NSAIDS or paracetamol, alone or combined with opioids, for cancer pain"	2015
"children"	"10.1002/14651858.CD009919.pub2"	"Surgical versus nonsurgical interventions for flail chest"	2015
"children"	"10.1002/14651858.CD010033.pub2"	"Endoscopic third ventriculostomy (ETV) for idiopathic normal pressure hydrocephalus (iNPH)"	2015
"children_and_adults"	"10.1002/14651858.CD007399.pub2"	"The use of propofol for procedural sedation in emergency departments"	2015
"children_and_adults"	"10.1002/14651858.CD003909.pub2"	"Individual psychological therapy in the outpatient treatment of adults with anorexia nervosa"	2015
"children"	"10.1002/14651858.CD010075.pub3"	"Early versus delayed post‐operative bathing or showering to prevent wound complications"	2015
"children_and_adults"	"10.1002/14651858.CD011032.pub2"	"Intermittent inhaled corticosteroid therapy versus placebo for persistent asthma in children and adults"	2015
"children"	"10.1002/14651858.CD007007.pub3"	"Screening women for intimate partner violence in healthcare settings"	2015
"children"	"10.1002/14651858.CD010085.pub2"	"Maternal prenatal and/or postnatal n‐3 long chain polyunsaturated fatty acids (LCPUFA) supplementation for preventing allergies in early childhood"	2015
"children_and_adults"	"10.1002/14651858.CD011311.pub2"	"Neuropsychological and psychological interventions for people with newly diagnosed epilepsy"	2015
"children"	"10.1002/14651858.CD009570.pub2"	"Buflomedil for acute ischaemic stroke"	2015
"children"	"10.1002/14651858.CD009500.pub2"	"Training and supportive programs for palliative care volunteers in community settings"	2015
"children_and_adults"	"10.1002/14651858.CD005086.pub4"	"Plugs for containing faecal incontinence"	2015
"children_and_adults"	"10.1002/14651858.CD007887.pub3"	"Drug therapy for treating post‐dural puncture headache"	2015
"children_and_adults"	"10.1002/14651858.CD008911.pub2"	"Antibiotics for preventing recurrent sore throat"	2015
